donor_id	date	volunteer_ids	recipient_ids	part_food_types	part_weights	transport	scale
4	12/5/13	302	10	Produce:Baked Goods	60.0:20.0	Car	
175	12/5/13	358	100	Baked Goods	0	Bike	
27	12/5/13	256	18	Baked Goods	9	Foot	
3	12/5/13	336	42	Produce	0		
25	12/6/13	135	22	Baked Goods	1	Foot	
4	12/6/13	279	20	Produce	80	Bike	
3	12/6/13	31	14	Produce	104	Car	
175	12/6/13	604	15	Produce:Baked Goods:Fresh Prepared Food:Produce:Produce:Produce:Produce	:25.0:10.0:15.0:100.0:10.0:	Car	
2	12/6/13	563	15	Produce	0	Bike	
175	12/6/13	610	5	Produce:Fresh Prepared Food	25.0:25.0	Car	
1	12/6/13	658	66	Produce:Baked Goods	25.0:15.0	Car	
74	12/6/13	553	15	Produce	47	Car	
6	12/6/13	569	71	Baked Goods:	0.0:	Bike	
6	12/7/13	592	28	Produce:Baked Goods	0.0:0.0	Bike	Guesstimate
74	12/7/13	674	186	Produce	30	Bike	
6	12/7/13	579	8	Produce:Baked Goods	:100.0	Bike	
4	12/7/13	135	22	Produce:Fresh Prepared Food	28.0:30.0	Car	
1	12/7/13	591		Produce:Baked Goods	0.0:0.0		
3	12/7/13	686	66	Produce	27	Bike	
175	12/7/13	609	18	Baked Goods	30	Bike	
76	12/7/13	551	26	Frozen Prepared Food	30	Bike	
2	12/7/13	101	29	Produce	0	Bike	
72	12/7/13	514		Produce:Baked Goods	0.0:0.0	Car	
2	12/7/13	2	15	Produce	2800	Car	
175	12/7/13	658	20	Produce:Baked Goods:Fresh Prepared Food	100.0:25.0:300.0	Car	
25	12/7/13	508	155	Baked Goods	5	Bike	
24	12/7/13	86	28	Fresh Prepared Food	0	Bike	
4	12/8/13	260	20	Produce:Baked Goods	23.0:75.0	Car	
1	12/8/13	13	8	Produce:Baked Goods	300.0:35.0	Car	
175	12/8/13	611	20	Frozen Prepared Food	80	Car	
74	12/8/13	674	186	Produce	20	Bike	
3	12/8/13	52	9	Produce	47	Car	
6	12/8/13	657		Produce	80	Car	
2	12/8/13	458	12	Produce	0	Bike	
72	12/8/13	486	20	Produce:Baked Goods	700.0:100.0	Car	
175	12/8/13	610	41	Produce	30	Car	
25	12/8/13	568	11	Baked Goods	0		
25	12/9/13	615	28	Baked Goods	16	Bike	
1	12/9/13	658	66	Produce:Baked Goods:Fresh Prepared Food	118.0:25.0:87.0	Bike	
3	12/9/13	565	66	Produce	175	Car	
175	12/9/13	593	5	Produce:Baked Goods	40.0:60.0	Car	
4	12/9/13	332	11	Produce	42	Bike	
2	12/9/13	349	15	Produce	0	Bike	
24	12/9/13	615	28	Fresh Prepared Food	8	Bike	
69	12/9/13	615	28	Produce	5	Bike	
6	12/9/13	199	28	Produce:Baked Goods	60.0:0.0	Bike	
175	12/10/13	626	15	Baked Goods	134	Bike	
175	12/10/13	63	7	Produce	220	Car	
72	12/10/13	273	44	Produce:Baked Goods	160.0:20.0	Bike	
3	12/10/13	564	66	Produce	75	Car	
1	12/10/13	281	14	Produce:	390.0:	Car	
74	12/10/13	554	15	Produce	9	Bike	
6	12/10/13	666	15	Baked Goods	43	Foot	
4	12/10/13	264	10	Produce	0	Bike	
2	12/10/13	3	35	Produce	0	Bike	
76	12/10/13	583	26	Frozen Prepared Food	0	Bike	
19	12/10/13	602	28	Frozen Prepared Food	0		
175	12/11/13	613	15	Produce	140	Bike	
69	12/11/13	53	39	Produce	1	Bike	
2	12/11/13	116	7	Produce	0	Bike	
74	12/11/13	211	15	Produce	0	Bike	
43	12/11/13	595	28	Frozen Prepared Food	100	Bike	
4	12/11/13	101	37	Produce	88	Bike	
175	12/11/13	358	5	Produce	75	Bike	
3	12/11/13	52	14	Produce	151	Bike	
6	12/11/13	326	10	Produce:Baked Goods	0.0:0.0	Bike	
1	12/11/13	510	66	Produce:Baked Goods	220.0:20.0	Car	
6	12/11/13	576	7	Produce:Baked Goods	0.0:0.0		
25	12/11/13	53	39	Baked Goods	1	Bike	
6	12/12/13	275	7	Produce:Baked Goods	0.0:0.0	Bike	
1	12/12/13	135	187	Produce:Baked Goods	150.0:30.0	Bike	
4	12/12/13	669	15	Produce:Baked Goods	38.0:24.0	Bike	
175	12/12/13	358	100	Produce	100	Bike	
74	12/12/13	594	63	Produce	0	Bike	
27	12/12/13	256	18	Baked Goods	0		
72	12/12/13	665	15	Produce:Baked Goods	0.0:0.0	Bike	
2	12/12/13	57	28	Produce	0		
3	12/12/13	336	42	Produce	0		
175	12/12/13	620	7	Produce	0	Bike	
25	12/13/13	135	22	Baked Goods	3	Bike	
175	12/13/13	65	15	Produce:Baked Goods	251.0:240.0	Bike	
175	12/13/13	610	5	Produce	50	Car	
1	12/13/13	658	66	Produce:Baked Goods	50.0:10.0	Car	
3	12/13/13	31	14	Produce	174	Car	
6	12/13/13	569	71	Baked Goods:	0.0:	Bike	
2	12/13/13	563	15	Produce	0	Bike	
4	12/13/13	279	20	Produce:Baked Goods	16.0:52.0	Bike	
27	12/13/13	163	20	Baked Goods	20	Bike	
74	12/13/13	553	15	Produce	50	Bike	
74	12/14/13	674	186	Produce	20	Car	
175	12/14/13	418	20	Produce:Baked Goods	220.0:300.0	Bike	
3	12/14/13	136	66	Produce	84	Bike	
4	12/14/13	13	22	Produce	50	Bike	
175	12/14/13	68	18	Produce	0	Bike	
25	12/14/13	508	155	Baked Goods	8	Bike	
24	12/14/13	691	28	Fresh Prepared Food	5	Bike	
76	12/14/13	551	26	Frozen Prepared Food	35	Bike	
6	12/14/13	579	8	Produce:Baked Goods	100.0:	Bike	
6	12/14/13	691	28	Produce:Baked Goods	40.0:30.0	Bike	
2	12/14/13	101	29	Produce	0	Bike	
72	12/14/13	514		Produce:Baked Goods	0.0:0.0	Car	
1	12/14/13	591		Produce:Baked Goods	0.0:0.0		
4	12/15/13	260	20	Produce:Baked Goods:Fresh Prepared Food	67.0:50.0:5.0	Bike	
74	12/15/13	674	186	Produce	50	Bike	
72	12/15/13	486	20	Produce:Baked Goods	150.0:50.0	Car	
6	12/15/13	657		Produce:Baked Goods	30.0:30.0	Car	
4	12/15/13	260	20	Produce:Baked Goods:Baked Goods	57.0:50.0:50.0	Bike	
1	12/15/13	13	18	Produce:Baked Goods	470.0:30.0	Car	
175	12/15/13	610	41	Produce	0	Bike	
2	12/15/13	458	12	Produce	0	Bike	
3	12/15/13	52	9	Produce	47	Bike	
175	12/15/13	611	20	Baked Goods	0	Bike	
25	12/15/13	568	11	Baked Goods	0		
3	12/16/13	565	66	Produce:Produce	75.0:	Car	
74	12/16/13	211	15	Produce	10	Bike	
69	12/16/13	615	28	Produce	7	Bike	
4	12/16/13	332	11	Produce:Baked Goods	38.0:9.0	Bike	
175	12/16/13	593	5		110	Car	
25	12/16/13	615	28	Baked Goods	6	Bike	
1	12/16/13	658	66	Produce:Baked Goods	165.0:20.0	Bike	
24	12/16/13	615	28	Fresh Prepared Food	15	Bike	
3	12/16/13	565	66	Produce	60	Car	
2	12/16/13	349	15	Produce	0	Bike	
6	12/16/13	199	28	Produce:Baked Goods	40.0:0.0	Bike	
175	12/17/13	626	15	Produce	134	Bike	
6	12/17/13	666	15	Produce	25	Bike	
1	12/17/13	281	14	Produce:Baked Goods	160.0:20.0	Bike	
3	12/17/13	564	66	Produce	25	Car	
175	12/17/13	42	15	Produce:Baked Goods	48.0:88.0	Bike	
74	12/17/13	554	15	Produce	0	Bike	
72	12/17/13	273	44	Produce:Baked Goods	160.0:30.0	Bike	
2	12/17/13	71	35	Produce	0	Bike	
4	12/17/13	264	10	Produce	0	Bike	
76	12/17/13	583	26	Frozen Prepared Food	0		
175	12/18/13	63	15	Baked Goods	165	Bike	
175	12/18/13	358	5	Produce	50	Bike	
1	12/18/13	510	66	Produce:Baked Goods	200.0:25.0	Car	
74	12/18/13	211	15	Produce	92	Bike	
43	12/18/13	595	28	Frozen Prepared Food	0	Bike	
25	12/18/13	53	39	Baked Goods	1	Bike	
6	12/18/13	326	10	Produce:Baked Goods	:50.0	Bike	
4	12/18/13	101	37	Produce	0	Bike	
3	12/18/13	52	14	Produce	117	Bike	
6	12/18/13	576	7	Produce:Baked Goods	0.0:0.0		
69	12/18/13	53	39	Produce	1	Bike	
72	12/19/13	665	15	Produce:Produce	:70.0	Bike	
74	12/19/13	30	63	Produce	30	Bike	
27	12/19/13	256	18	Baked Goods	8	Foot	
1	12/19/13	58	187	Produce:Baked Goods:Fresh Prepared Food	250.0:25.0:15.0	Bike	
2	12/19/13	57	28	Produce	0		
175	12/19/13	358	100	Produce	100	Bike	
4	12/19/13	669	15	Produce	0	Bike	
175	12/19/13	63	7	Baked Goods	150	Bike	
6	12/19/13	275	7	Produce:Baked Goods	0.0:0.0		
3	12/19/13	336	42	Produce	0		
25	12/20/13	135	22	Baked Goods	3	Bike	
2	12/20/13	563	15	Produce	0	Bike	
1	12/20/13	658	66	Produce:Dairy	190.0:60.0	Bike	
6	12/20/13	569	71	Baked Goods:	0.0:	Bike	
4	12/20/13	279	20	Produce:Baked Goods	48.0:25.0	Bike	
74	12/20/13	553	15	Produce	10	Car	
27	12/20/13	695	20	Baked Goods	5	Bike	
175	12/20/13	63	15	Dairy	175	Bike	
175	12/20/13	358	5	Produce	30	Bike	
3	12/20/13	31	14	Produce	0	Bike	
74	12/21/13	674	186	Produce	30	Bike	
72	12/21/13	404	30	Produce:Baked Goods	0.0:15.0	Bike	
175	12/21/13	358	20	Produce	50	Bike	
6	12/21/13	691	28	Produce:Baked Goods	30.0:50.0	Car	
1	12/21/13	591		Produce:Baked Goods	0.0:0.0		
25	12/21/13	508	155	Baked Goods	15	Bike	
4	12/21/13	13	22	Produce	60	Bike	
6	12/21/13	579	8	Produce:Baked Goods	:100.0	Bike	
24	12/21/13	691	28	Fresh Prepared Food	3	Car	
3	12/21/13	686	66	Produce	106	Bike	
2	12/21/13	101	29	Produce	0	Bike	
76	12/21/13	302	26	Frozen Prepared Food	30	Bike	
175	12/21/13	139	18	Produce:Produce	1000.0:1000.0	Car	
175	12/22/13	418	41		0		
74	12/22/13	674	186	Produce	30	Car	
3	12/22/13	52	9	Produce	83	Bike	
2	12/22/13	458	12	Produce	0	Bike	
6	12/22/13	657		Produce:Baked Goods	50.0:50.0	Bike	
1	12/22/13	13	8	Produce:Baked Goods	180.0:25.0	Bike	
4	12/22/13	260	20	Produce	7	Car	
25	12/22/13	568	11	Baked Goods	0		
175	12/22/13	611	20	Produce	0	Car	
175	12/23/13	42	5	Fresh Prepared Food	100	Bike	
4	12/23/13	58	11	Produce:Baked Goods	70.0:15.0	Bike	
6	12/23/13	199	28	Produce:Baked Goods	0.0:0.0	Bike	
1	12/23/13	658	66	Produce:Baked Goods	200.0:29.0	Bike	
74	12/23/13	63	15	Produce	35	Bike	
24	12/23/13	615	28	Fresh Prepared Food	0	Bike	
69	12/23/13	615	28	Produce	0	Bike	
2	12/23/13	349	15	Produce	0	Bike	
25	12/23/13	615	28	Baked Goods	0	Bike	
3	12/23/13	565	66	Produce	0	Foot	
3	12/24/13	564	66	Produce	0		
4	12/24/13	65	28	Produce:Baked Goods	60.0:40.0	Bike	
6	12/24/13	666	15	Fresh Prepared Food	22	Bike	
74	12/24/13	554	15	Produce	0	Bike	
1	12/24/13	63	66	Produce:Fresh Prepared Food:Dairy	250.0:25.0:75.0	Car	
72	12/24/13	273	44	Produce:Baked Goods	0.0:0.0	Bike	
175	12/24/13	42	15	Fresh Prepared Food	66	Bike	
175	12/24/13	696	15		0	Bike	
76	12/24/13	418	26	Frozen Prepared Food	0		
6	12/25/13	65	15	Produce:Baked Goods	0.0:0.0	Bike	
74	12/25/13	480	15	Produce	0		
25	12/25/13	53	39	Baked Goods	0	Bike	
3	12/25/13	52	14	Produce	0		
1	12/25/13	510	66	Produce:Baked Goods	0.0:0.0	Bike	
6	12/25/13	576	7	Produce:Baked Goods	0.0:0.0	Bike	
43	12/25/13	595	28	Frozen Prepared Food	0	Bike	
69	12/25/13	53	39	Produce	0	Bike	
175	12/25/13	358	5	Produce	0	Bike	
2	12/25/13	116	7	Produce	0	Bike	
4	12/25/13	101	8	Produce	0	Bike	
74	12/26/13	302	66	Produce	500	Car	
175	12/26/13	63	15	Produce:Produce	17.0:17.0	Bike	
27	12/26/13	256	18	Baked Goods	7	Foot	
3	12/26/13	336	14	Produce	0		
1	12/26/13	58	10	Produce:Baked Goods:Fresh Prepared Food	110.0:40.0:50.0	Bike	
175	12/26/13	358	100	Produce	50	Bike	
6	12/26/13	302	20	Produce:Baked Goods	400.0:150.0	Car	
6	12/26/13	12	28	Produce	120	Bike	
4	12/26/13	63	10	Produce:Baked Goods	135.0:40.0	Bike	
72	12/26/13	581	15	Produce:Baked Goods	0.0:0.0		
25	12/27/13	531	22	Baked Goods	0	Bike	
175	12/27/13	12	15	Produce:Fresh Prepared Food	100.0:42.0	Bike	
1	12/27/13	658	66	Produce:Baked Goods	125.0:4.0	Bike	
3	12/27/13	418	14	Produce	30	Bike	
6	12/27/13	569	71	Baked Goods:	0.0:	Bike	
4	12/27/13	279	20	Produce	110	Bike	
2	12/27/13	563	15	Produce	0	Bike	
175	12/27/13	358	5	Produce	100	Bike	
27	12/27/13	480	20	Baked Goods	30	Bike	
74	12/27/13	553	15	Produce	0	Bike	
72	12/28/13	139	8	Produce:Baked Goods	50.0:20.0	Bike	Guesstimate
3	12/28/13	30	66	Produce	50	Bike	
24	12/28/13	12	28	Fresh Prepared Food	5	Bike	
175	12/28/13	358	20	Baked Goods	100	Bike	
6	12/28/13	12	28	Produce:Baked Goods	1.0:70.0	Bike	
4	12/28/13	12	22	Produce	140	Bike	
4	12/28/13	12	20	Produce:Baked Goods:Dairy	75.0:200.0:400.0	Car	
76	12/28/13	302	26	Frozen Prepared Food	10	Foot	
74	12/28/13	674	186	Produce	48	Bike	
1	12/28/13	591		Produce:Baked Goods	0.0:0.0		
2	12/28/13	101	29	Produce	0	Bike	
25	12/28/13	508	155	Baked Goods	10	Bike	
175	12/28/13	609	18	Produce:Baked Goods	50.0:50.0	Bike	
175	12/29/13	658	41	Baked Goods	120	Bike	
72	12/29/13	699	20	Produce:Produce	:75.0	Bike	
3	12/29/13	52	9	Produce	143	Bike	
2	12/29/13	458	12	Produce	0	Bike	
1	12/29/13	13	8	Produce:Baked Goods	200.0:35.0	Bike	
175	12/29/13	611	20	Baked Goods:	0.0:	Car	
4	12/29/13	260	20	Produce	0.1	Bike	
6	12/29/13	657		Produce:Baked Goods	30.0:50.0	Car	
74	12/29/13	674	186	Produce	50	Car	
25	12/29/13	568	11	Baked Goods	0		
25	12/30/13	615	28	Baked Goods	0	Bike	
1	12/30/13	658	66	Produce:Baked Goods:Fresh Prepared Food:Dairy	416.0:20.0:52.0:58.0	Bike	
175	12/30/13	593	5	Produce:Baked Goods	160.0:	Bike	
6	12/30/13	199	28	Produce:Baked Goods	8.0:0.0	Bike	
74	12/30/13	211	15	Produce	0	Bike	
175	12/30/13	644	15	Produce:Baked Goods	240.0:	Bike	
3	12/30/13	699	66	Produce	86	Bike	
4	12/30/13	332	11	Produce:Baked Goods:Baked Goods	38.0:22.0:22.0	Foot	
69	12/30/13	615	28	Produce	0	Bike	
2	12/30/13	349	15	Produce	0	Bike	
24	12/30/13	615	28	Fresh Prepared Food	0	Bike	
1	12/31/13	699	15	Produce:Baked Goods	:176.0	Bike	
76	12/31/13	418	26	Frozen Prepared Food	12	Bike	
74	12/31/13	554	15	Produce	0	Bike	
2	12/31/13	3	35	Produce	0	Bike	
6	12/31/13	666	15	Produce:Baked Goods	:0.0	Bike	
175	12/31/13	696	15	Produce:Baked Goods	105.0:	Bike	
175	12/31/13	42	15	Produce:Baked Goods	99.0:	Bike	
3	12/31/13	564	66	Produce	0		
4	12/31/13	264	10	Produce	0	Bike	
72	12/31/13	273	44	Produce:Baked Goods:Frozen Prepared Food	100.0:30.0:30.0	Bike	
2	1/1/14	593	7	Produce	0	Bike	
6	1/1/14	260	10	Produce:Baked Goods	0.0:0.1	Car	
3	1/1/14	52	66	Produce	77	Bike	
6	1/1/14	576	28	Produce:Baked Goods	0.0:0.0		
74	1/1/14	211	28	Produce	0	Bike	
25	1/1/14	53	39	Baked Goods	1	Bike	
43	1/1/14	595	28	Frozen Prepared Food	0	Bike	
175	1/1/14	358	66	Produce:Produce	:0.0	Bike	
4	1/1/14	101	29	Produce	0	Bike	
1	1/1/14	510	66	Produce:Baked Goods	75.0:20.0	Car	
69	1/1/14	53	39	Produce	1	Bike	
74	1/2/14	63	63	Produce	65	Bike	
27	1/2/14	256	18	Baked Goods	9	Foot	
1	1/2/14	58	10	Produce:Baked Goods	300.0:50.0	Bike	
2	1/2/14	57	28	Produce	0		
72	1/2/14	581	15	Produce:Baked Goods	0.0:0.0		
4	1/2/14	58	5	Produce:Baked Goods	155.0:24.0	Bike	
175	1/2/14	58	7	::	0.0:0.0:0.0	Bike	
6	1/2/14	699	15	Produce:Baked Goods	0.0:0.0	Bike	
175	1/2/14	358	100	Produce:Produce:Baked Goods	50.0:100.0:50.0	Bike	
3	1/2/14	336	42	Produce	0		
25	1/3/14	531	22	Baked Goods	0	Bike	
175	1/3/14	42	5	Produce:Fresh Prepared Food	20.0:20.0	Bike	
3	1/3/14	31	14	Produce	109	Bike	
6	1/3/14	569	71	Baked Goods:	0.0:	Bike	
27	1/3/14	695	20	Baked Goods	15	Bike	
4	1/3/14	279	20	Produce:Baked Goods	22.0:20.0	Bike	
175	1/3/14	356	15		0	Bike	
2	1/3/14	563	15	Produce	0	Bike	
1	1/3/14	658	66	Produce:Baked Goods	160.0:24.0	Bike	
74	1/3/14	553	15	Produce	0	Bike	
74	1/4/14	674	186	Produce	30	Bike	
72	1/4/14	65	8	Produce:Baked Goods	300.0:50.0	Car	
4	1/4/14	13	22	Produce	72	Car	
25	1/4/14	508	29	Baked Goods	0	Bike	
2	1/4/14	101	29	Produce	0	Bike	
6	1/4/14	68	28	Produce:Baked Goods	180.0:40.0	Car	
76	1/4/14	302	26	Frozen Prepared Food	0		
24	1/4/14	68	28	Fresh Prepared Food	20	Car	
175	1/4/14	358	20	Produce:Produce	:75.0	Bike	
175	1/4/14	609	18	Produce:Baked Goods	50.0:50.0	Bike	
1	1/4/14	591		Produce:Baked Goods	0.0:0.0		
3	1/4/14	260	66	Produce	20	Car	
175	1/5/14	551	41	Fresh Prepared Food:Fresh Prepared Food:Dairy	200.0:40.0:100.0	Car	
1	1/5/14	62	8	Produce:Baked Goods	275.0:25.0	Car	
4	1/5/14	260	20	Produce	20	Car	
3	1/5/14	52	9	Produce	47	Car	
6	1/5/14	657		Baked Goods:	30.0:20.0	Car	
2	1/5/14	458	12	Produce	0	Bike	
74	1/5/14	674	186	Produce	40	Bike	
25	1/5/14	568	11	Baked Goods	0		
175	1/5/14	611	20	Baked Goods:	0.0:	Bike	
3	1/6/14	139	66	Produce	60	Car	
74	1/6/14	211	15	Produce	74	Bike	
25	1/6/14	615	28	Baked Goods	0	Bike	
6	1/6/14	705	28	Produce:Baked Goods:Dairy	6.0:20.0:85.0	Bike	
2	1/6/14	349	15	Produce	0	Bike	
1	1/6/14	658	14	Produce:Baked Goods:Fresh Prepared Food:Dairy	100.0:15.0:20.0:20.0	Car	
24	1/6/14	615	28	Fresh Prepared Food	0	Bike	
175	1/6/14	588	15	Baked Goods:	0.0:		
69	1/6/14	615	28	Produce	0	Bike	
175	1/6/14	593	5	Produce:Baked Goods	60.0:	Car	
4	1/6/14	332	11	Produce	0		
1	1/7/14	705	28	Produce:Baked Goods	170.0:15.0	Bike	
76	1/7/14	418	26	Frozen Prepared Food	12	Bike	
3	1/7/14	564	66	Produce	0		
74	1/7/14	554	15	Produce	0	Bike	
4	1/7/14	264	10	Produce:Baked Goods	60.0:10.0	Bike	
175	1/7/14	42	15	Fresh Prepared Food:	32.0:	Bike	
72	1/7/14	273	44	Baked Goods:Fresh Prepared Food	25.0:100.0	Bike	
6	1/7/14	681	15	Baked Goods:Fresh Prepared Food	30.0:5.0	Car	
175	1/7/14	696	15	Produce:Baked Goods:	0.0:0.0:0.0	Bike	
175	1/8/14	644	15		0	Bike	
2	1/8/14	116	7	Produce	0	Bike	
1	1/8/14	510	66	Produce:Baked Goods	:45.0	Bike	
4	1/8/14	101	37	Produce	40	Bike	
3	1/8/14	52	14	Produce	17	Bike	
43	1/8/14	595	28	Frozen Prepared Food	0	Bike	
25	1/8/14	53	39	Baked Goods	1	Bike	
6	1/8/14	116	7	Produce:Baked Goods	:25.0	Bike	
74	1/8/14	211	15	Produce	0	Bike	
175	1/8/14	358	5	Produce:Produce	:100.0	Bike	
69	1/8/14	53	39	Produce	1	Foot	
4	1/9/14	349	10	Produce:Baked Goods	140.0:50.0	Bike	
72	1/9/14	349	15	Produce:Baked Goods	:0.0	Bike	
6	1/9/14	349	7	Produce:Baked Goods	:2.0	Bike	
1	1/9/14	58	187	Produce:Baked Goods:Fresh Prepared Food	175.0:10.0:5.0	Bike	
3	1/9/14	705	42	Produce	8	Bike	
27	1/9/14	256	18	Baked Goods	8	Foot	
2	1/9/14	57	28	Produce	0	Bike	
74	1/9/14	349	63	Produce	26	Bike	
175	1/9/14	701	7	Produce	0	Bike	
175	1/9/14	358	100	Produce:Produce	:0.0	Bike	
25	1/10/14	687	22	Baked Goods	10	Foot	
175	1/10/14	356	15		0	Bike	
74	1/10/14	553	15	Produce	0	Bike	
3	1/10/14	31	14	Produce	106	Bike	
6	1/10/14	705	71	Produce:Baked Goods	20.0:30.0	Bike	
1	1/10/14	658	66	Produce:Baked Goods	85.0:15.0	Bike	
27	1/10/14	695	20	Baked Goods	15	Car	
4	1/10/14	279	20	Produce:Baked Goods:	18.0:6.0:5.0	Bike	
175	1/10/14	416	5	Produce	0	Bike	
2	1/10/14	563	15	Produce	0	Bike	
175	1/11/14	609	18	Produce:Baked Goods	0.0:0.0		
4	1/11/14	135	22	Produce	60	Bike	
74	1/11/14	674	186	Produce	20	Car	
175	1/11/14	279	20	Produce:Baked Goods	0.0:0.0	Bike	
72	1/11/14	593	8	Produce:Baked Goods	35.0:200.0	Car	
76	1/11/14	551	26	Frozen Prepared Food	21	Bike	
24	1/11/14	691	28	Fresh Prepared Food	3	Bike	
25	1/11/14	508	155	Baked Goods	0	Bike	
1	1/11/14	13		Produce:Baked Goods	0.0:40.0	Bike	
6	1/11/14	691	28	Produce:Baked Goods:Fresh Prepared Food	20.0:0.0:20.0	Bike	
3	1/11/14	686	66	Produce	42	Bike	
2	1/11/14	101	29	Produce	0	Bike	
74	1/12/14	674	186	Produce	20	Bike	
6	1/12/14	657		Baked Goods:	30.0:30.0	Car	
3	1/12/14	52	9	Produce	43	Car	
2	1/12/14	458	12	Produce	0	Bike	
1	1/12/14	705	8	Produce:Baked Goods:Dairy	160.0::5.0	Bike	
4	1/12/14	418	20	Produce	36	Bike	
175	1/12/14	71	41		0	Bike	
25	1/12/14	568	11	Baked Goods	0		
175	1/12/14	611	20	Baked Goods:	0.0:	Bike	
3	1/13/14	691	66	Produce	55	Bike	
6	1/13/14	356	28	Produce:Baked Goods	70.0:0.0	Bike	
74	1/13/14	705	15	Produce	3.5	Bike	
175	1/13/14	358	5	Produce:Produce	:0.0	Bike	
1	1/13/14	658	14	Produce:Baked Goods:Fresh Prepared Food	75.0:15.0:30.0	Bike	
4	1/13/14	332	11	Produce:Baked Goods	20.0:10.0	Bike	
2	1/13/14	349	15	Produce	0	Bike	
24	1/13/14	615	28	Fresh Prepared Food	7	Bike	
25	1/13/14	615	28	Baked Goods	0	Bike	
69	1/13/14	615	28	Produce	0	Bike	
1	1/14/14	658	14	Baked Goods:Fresh Prepared Food	20.0:22.0	Bike	
2	1/14/14	705	35	Produce	27	Bike	
76	1/14/14	294	26	Frozen Prepared Food	6	Bike	
175	1/14/14	588	15	Produce:	0.0:	Bike	
6	1/14/14	666	15	Produce:Baked Goods	40.0:70.0	Bike	
4	1/14/14	264	10	Produce	0	Bike	
175	1/14/14	696	15	Produce:Baked Goods	:194.0	Bike	
72	1/14/14	273	44	Produce:Baked Goods	0.0:0.0	Bike	
175	1/14/14	302	15	Produce:Baked Goods	0.0:0.0		
74	1/14/14	554	15	Produce	25	Bike	
3	1/14/14	564	66	Produce	35	Car	
175	1/15/14	302	15	Produce	0		
6	1/15/14	326	7	Produce:Baked Goods	0.0:0.0	Bike	
74	1/15/14	211	15	Produce	13	Bike	
1	1/15/14	510	66	Produce:Baked Goods	50.0:50.0	Car	
25	1/15/14	418	39	Baked Goods	5	Car	
3	1/15/14	52	14	Produce	23	Bike	
2	1/15/14	116	7	Produce	20	Bike	
69	1/15/14	418	39	Produce	0		
43	1/15/14	595	28	Frozen Prepared Food	75	Bike	
4	1/15/14	101	37	Produce	0	Bike	
175	1/15/14	358	15	Produce:Baked Goods	:200.0	Bike	
4	1/16/14	30	10	Produce	0	Bike	
2	1/16/14	57	28	Produce	25	Bike	
27	1/16/14	256	18	Baked Goods	8	Foot	
6	1/16/14	418	7	Produce:Baked Goods	30.0:5.0	Bike	
1	1/16/14	58	187	Produce:Baked Goods	95.0:15.0	Bike	
3	1/16/14	356	42	Produce:Baked Goods	95.0:1.0	Bike	
72	1/16/14	705	15	Produce:Baked Goods	230.0:20.0	Bike	
175	1/16/14	358	100	Produce:Baked Goods	:200.0	Bike	
74	1/16/14	687	63	Produce	20	Bike	
3	1/17/14	31	14	Produce	200	Bike	
175	1/17/14	610	5	Produce:Baked Goods	10.0:30.0	Car	
25	1/17/14	531	22	Baked Goods	5	Bike	
1	1/17/14	658	66	Produce:Baked Goods:Fresh Prepared Food	220.0:25.0:25.0	Bike	
175	1/17/14	604	15	Produce:Baked Goods	:0.0	Bike	
2	1/17/14	563	15	Produce	18	Bike	
6	1/17/14	569	71	Produce:Baked Goods	65.0:50.0	Bike	
4	1/17/14	279	20	Produce:Baked Goods	44.0:19.0	Bike	
27	1/17/14	695	20	Baked Goods	25	Bike	
74	1/17/14	553	15	Produce	0	Bike	
175	1/18/14	609	18	Produce:Baked Goods	0.0:0.0		
1	1/18/14	416		Produce:Baked Goods	0.0:80.0	Bike	
6	1/18/14	418	28	Produce:Baked Goods	50.0:10.0	Bike	
24	1/18/14	418	28	Fresh Prepared Food	4	Bike	
74	1/18/14	674	186	Produce	30	Car	
25	1/18/14	508	155	Baked Goods	3	Bike	
4	1/18/14	135	22	Produce	55	Bike	
175	1/18/14	163	20	Produce:Baked Goods	100.0:50.0	Bike	
72	1/18/14	593	8	Produce:Baked Goods	300.0:50.0	Car	
76	1/18/14	448	26	Frozen Prepared Food	20		
2	1/18/14	101	29	Produce	0	Bike	
3	1/18/14	686	66	Produce	30	Bike	
175	1/19/14	611	20	Baked Goods:	0.0:	Bike	
72	1/19/14	486	18	Produce:Baked Goods	300.0:75.0	Bike	
1	1/19/14	416	8	Produce:Baked Goods	190.0:0.0	Bike	
74	1/19/14	674	186	Produce	35	Bike	
175	1/19/14	610	41	Produce:Baked Goods:	0.0:0.0:0.0	Bike	
6	1/19/14	657			0	Bike	
3	1/19/14	52	9	Produce	53	Bike	
25	1/19/14	616	11	Baked Goods	2.9	Bike	
4	1/19/14	260	20	Produce	0.1	Foot	
2	1/19/14	458	12	Produce	0	Bike	
69	1/20/14	615	28	Produce	0	Bike	Guesstimate
24	1/20/14	615	28	Fresh Prepared Food	0	Bike	Guesstimate
3	1/20/14	565	66	Produce	50	Bike	Guesstimate
4	1/20/14	139	11	Produce	25	Bike	Floor Scale
1	1/20/14	658	14	Produce:Baked Goods:Fresh Prepared Food	200.0:25.0:70.0	Bike	
25	1/20/14	615	28	Baked Goods	0	Bike	Guesstimate
175	1/20/14	593	5	Produce:Baked Goods	60.0:100.0	Bike	
